clave_municipio,entidad,mpio,gdp_tourism,gdp_toursim_ss,numero_hospitales,poblacion_2022,popnoafmed2015,gini2015,popden2020,crimen_2018,crimen_2019,inclusion_fin_2019,porcentaje_pob_pobreza,porcentaje_pob_servicios_salud,pob_6-14_no_edu,rezago_social,grado_rs
20522,Oaxaca,Santo Domingo Xagacia,,,1,1203,23.107,0.381,31.487,0,0,0,90.69,19.43,2.54,1.29,Alto
20523,Oaxaca,Santo Domingo Yanhuitlan,,,4,1618,15.303,0.415,71.124,0,0,0,50.14,16.35,4.38,-0.01,Bajo
20524,Oaxaca,Santo Domingo Yodohino,,,1,312,5.096,0.335,5.825,0,0,0,97.64,29.49,19.35,-0.27,Bajo
20525,Oaxaca,Santo Domingo Zanatepec,,,13,12641,12.458,0.371,12.185,17.25,60.22,0,58.75,26.02,4.98,-0.15,Bajo
20526,Oaxaca,Santos Reyes Nopala,,,13,18273,11.693,0.427,84.935,22.85,17,0.82,71.88,25.47,9.06,0.95,Medio
20527,Oaxaca,Santos Reyes Papalo,,,1,2741,4.923,0.375,97.571,0,0,0,98.21,26.48,4.36,1.4,Alto
20528,Oaxaca,Santos Reyes Tepejillo,,,2,1023,28.469,0.39,10.122,0,0,0,87.93,24,3.42,0.82,Medio
20529,Oaxaca,Santos Reyes Yucuna,,,2,1352,62.101,0.514,88.849,0,0,0,97.8,6.94,8.88,1.64,Alto
20530,Oaxaca,Santo Tomas Jalieza,,,2,3724,12.801,0.396,76.876,0,0,0,70.98,21.99,4.31,0.92,Medio
20531,Oaxaca,Santo Tomas Mazaltepec,,,3,2745,23.67,0.382,51.216,0,73.9,0,80.13,31.97,6.75,-0.02,Bajo
20532,Oaxaca,Santo Tomas Ocotepec,,,2,3927,8.907,0.376,55.913,0,0,0,96.95,43.28,2.57,1.78,Alto
20533,Oaxaca,Santo Tomas Tamazulapan,,,2,2329,24.812,0.378,41.091,0,82.33,0,63.54,36.69,6.69,0.1,Bajo
20534,Oaxaca,San Vicente Coatlan,,,1,4062,11.088,0.379,25.969,23.41,69.86,0,95.87,28.07,14.33,1.81,Muy alto
20535,Oaxaca,San Vicente Lachixio,,,2,2938,9.422,0.377,34.65,0,0,0,97.08,39.55,2.63,1.3,Alto
20536,Oaxaca,San Vicente Nu̱u,,,1,447,25.424,0.358,4.455,0,0,0,71.54,7,0,-0.13,Bajo
20537,Oaxaca,Silacayoapam,,,6,6872,17.475,0.408,16.083,29.14,0,0,76.64,25.69,5.25,0.1,Bajo
20538,Oaxaca,Sitio de Xitlapehua,,,1,715,15.396,0.323,10.748,0,0,0,77.06,31.36,5.17,0.39,Medio
20539,Oaxaca,Soledad Etla,,,4,5930,20.569,0.393,184,0,0,0,50.71,33.33,6.77,-0.53,Bajo
20540,Oaxaca,Villa de Tamazulapam del Progreso,,,15,8024,18.204,0.433,81.579,0,0,1.86,59.43,19.61,3.22,-0.52,Bajo
20541,Oaxaca,Tanetze de Zaragoza,,,2,1702,26.264,0.379,26.546,0,0,0,81.13,21.95,0.53,0.38,Medio
20542,Oaxaca,Taniche,,,1,833,15.879,0.338,38.616,0,0,0,78.87,27.75,12.1,0.32,Medio
20543,Oaxaca,Tataltepec de Valdes,,,7,5999,9.371,0.375,17.26,0,0,0,94.74,14.62,5.07,1.15,Alto
20544,Oaxaca,Teococuilco de Marcos Perez,,,2,981,17.224,0.342,9.089,0,0,0,87.5,20.74,3.16,0.23,Medio
20545,Oaxaca,Teotitlan de Flores Magon,,,9,10338,11.391,0.46,105.539,42.59,31.77,1.48,51.32,38.46,4.14,-0.41,Bajo
20546,Oaxaca,Teotitlan del Valle,,,4,6082,25.605,0.398,78.285,0,17.51,0,75.04,50.78,2.05,0.15,Medio
20547,Oaxaca,Teotongo,,,4,986,15.36,0.354,25.411,0,0,0,60.56,12.04,2.4,-0.1,Bajo
20548,Oaxaca,Tepelmeme Villa de Morelos,,,4,1700,15.557,0.377,3.959,0,0,0,85.23,21.73,6.97,0.84,Medio
20549,Oaxaca,Villa Tezoatlan de Segura y Luna,,,6,11399,15.561,0.388,34.299,8.64,0,0,74.28,40.78,5.08,0.53,Medio
20550,Oaxaca,San Jeronimo Tlacochahuaya,,,4,5745,23.384,0.408,122.119,18.6,18.55,0,54.86,32.44,3.6,0.09,Bajo
20551,Oaxaca,Tlacolula de Matamoros,,,44,24027,40.448,0.428,123.506,4.47,35.55,2.5,40.68,50.8,4.31,-0.38,Bajo
20552,Oaxaca,Tlacotepec Plumas,,,2,466,10.731,0.364,11.081,0,0,0,87.68,5.37,1.54,-0.12,Bajo
20553,Oaxaca,Tlalixtac de Cabrera,,,10,10912,32.141,0.425,197.044,9.6,19.08,2.6,44.31,58.57,7.04,-0.58,Bajo
20554,Oaxaca,Totontepec Villa de Morelos,,,5,5577,15.109,0.383,18.511,0,0,0,91.31,19.13,9.7,1.36,Alto
20555,Oaxaca,Trinidad Zaachila,,,2,3093,16.326,0.382,99.245,0,0,0,66.68,43.03,3.48,0,Bajo
20556,Oaxaca,La Trinidad Vista Hermosa,,,2,259,20.769,0.351,9.592,0,0,0,78.66,24.67,1.75,0.03,Bajo
20557,Oaxaca,Union Hidalgo,,,14,16061,19.476,0.416,109.594,27.03,6.74,0,45.15,55.78,1.92,-0.83,Muy bajo
20558,Oaxaca,Valerio Trujano,,,1,1464,4.522,0.391,25.681,63.09,0,0,68.22,13.05,3.9,0.04,Bajo
20559,Oaxaca,San Juan Bautista Valle Nacional,,,17,23370,8.362,0.47,58.512,8.37,4.16,1.15,77.41,24.87,4.2,0.1,Bajo
20560,Oaxaca,Villa Diaz Ordaz,,,3,6980,23.819,0.383,30.909,0,15.62,0,89.45,69.78,5.64,0.46,Medio
20561,Oaxaca,Yaxe,,,2,2935,15.956,0.35,45.397,0,0,0,88.22,30.07,5.89,1.75,Alto
20562,Oaxaca,Magdalena Yodocono de Porfirio Diaz,,,3,1601,13.578,0.354,62.785,0,0,0,78.03,22.45,3.97,0.09,Bajo
20563,Oaxaca,Yogana,,,3,1290,16.377,0.354,13.553,0,0,0,84.97,27.75,12.41,1.57,Alto
20564,Oaxaca,Yutanduchi de Guerrero,,,2,1200,2.569,0.364,5.352,0,0,0,92.75,10.23,0.5,1.43,Alto
20565,Oaxaca,Villa de Zaachila,,,36,46846,19.601,0.428,846.956,12.67,17.58,0,55.21,56.96,4.9,0.43,Medio
20566,Oaxaca,San Mateo Yucutindoo,,,3,3159,9.801,0.386,6.384,33.57,33.47,0,90.61,11.18,3.37,1.45,Alto
20567,Oaxaca,Zapotitlan Lagunas,,,3,3268,8.084,0.38,30.124,31.56,31.47,0,79.89,17.62,11.31,0.8,Medio
20568,Oaxaca,Zapotitlan Palmas,,,4,1494,56.254,0.357,28.269,0,0,0,67.87,26.19,1.79,0.02,Bajo
20569,Oaxaca,Santa Ines de Zaragoza,,,3,1672,11.2,0.355,23.743,0,0,0,87.29,12.55,3.06,1.19,Alto
20570,Oaxaca,Zimatlan de Alvarez,,,46,20892,21.719,0.443,86.585,24.7,14.75,1.37,62.59,50.83,5.08,0,Bajo
21001,Puebla,Acajete,31358550093,0.588086548,55,69076,20.074,0.385,420.163,11.76,10.18,0.21,85.73,30.2,7.38,0.04,Bajo
21002,Puebla,Acateno,3380669785,0.06339982,13,9700,19.505,0.354,40.384,0,31.38,0,69.25,24.06,9.68,0.41,Medio
21003,Puebla,Acatlan,2631986244,0.049359288,49,37718,14.19,0.427,78.504,32.95,40.91,2.26,69.79,25.35,4.44,-0.38,Bajo
21004,Puebla,Acatzingo,2578684509,0.048359687,76,62477,31.525,0.394,509.862,28.91,30.26,0.98,85.32,41.92,11.62,0.03,Bajo
21005,Puebla,Acteopan,2231234071,0.041843731,1,3132,10.07,0.345,77.623,0,32.14,0,89.44,7.86,2.76,1.47,Alto
21006,Puebla,Ahuacatlan,1270776707,0.023831672,8,16753,4.924,0.367,154.047,12.45,24.66,0,76.06,7.96,3.91,1.41,Alto
21007,Puebla,Ahuatlan,1154325123,0.021647783,2,3428,8.945,0.385,16.307,28.5,28.39,0,83.4,7.45,7.51,0.25,Medio
21008,Puebla,Ahuazotepec,1046140009,0.019618919,8,12082,20.587,0.342,103.063,17.39,43.13,0,62.11,41.7,4.41,-0.61,Bajo
21009,Puebla,Ahuehuetitla,822870669.4,0.015431809,2,1893,16.195,0.398,20.352,0,0,0,65.47,18.25,6.15,-0.03,Bajo
21010,Puebla,Ajalpan,746843022.5,0.014006015,35,70090,12.44,0.408,229.843,7.38,7.3,0.42,81.07,33.72,10.31,1.3,Alto
21011,Puebla,Albino Zertuche,648708606.2,0.012165639,3,1907,7.877,0.376,32.123,0,0,0,76.04,23.35,5.56,-0.08,Bajo
21012,Puebla,Aljojuca,595767309.2,0.011172798,7,6920,20.334,0.364,50.653,14.8,29.4,0,81.76,20.25,4.31,-0.17,Bajo
21013,Puebla,Altepexi,466354466.5,0.008745838,19,22578,30.455,0.349,354.798,14.12,23.31,0,83.85,40.88,10.42,-0.11,Bajo
21014,Puebla,Amixtlan,377829425.3,0.007085672,3,5245,14.197,0.397,145.071,0,0,0,81.87,10.93,5.77,1.32,Alto
21015,Puebla,Amozoc,344808616.1,0.006466412,82,125961,21.635,0.393,685.226,12.19,11.23,0.46,62.1,35.27,6.49,-0.64,Bajo
21016,Puebla,Aquixtla,337411367.2,0.006327687,8,9196,8.714,0.361,47.456,0,23.48,0,72.46,23.18,4.37,0.29,Medio
21017,Puebla,Atempan,333882862.5,0.006261515,36,30052,17.039,0.42,863.338,3.47,10.29,0.5,84.39,37.95,4.31,0.31,Medio
21018,Puebla,Atexcal,314290934.5,0.005894095,2,4005,12.666,0.379,9.758,0,0,0,70.63,22.88,2.92,0.26,Medio
21019,Puebla,Atlixco,292492781.7,0.0054853,186,143903,25.373,0.429,618.589,26.86,38.17,2.09,61.31,37.65,6.87,-0.66,Bajo
21020,Puebla,Atoyatempan,226584893.2,0.004249289,12,7418,18.128,0.374,355.187,0,0,0,89.22,29.28,8.87,-0.09,Bajo
21021,Puebla,Atzala,196117363.9,0.003677912,3,1390,15.913,0.356,43.89,0,77.84,0,51.98,16.07,5.24,-0.54,Bajo
21022,Puebla,Atzitzihuacan,168259720.6,0.00315548,8,12950,19.444,0.381,100.784,55.13,31.25,0,85.88,31.95,6.21,0.25,Medio
21023,Puebla,Atzitzintla,167204296,0.003135687,6,9727,19.521,0.383,95.879,77.21,43.72,0,91.18,13.8,8.78,0.55,Medio
21024,Puebla,Axutla,133773205.1,0.002508733,2,981,37.361,0.353,6.653,0,0,0,56.31,30.5,5.6,-0.38,Bajo
21025,Puebla,Ayotoxco de Guerrero,133026224.4,0.002494724,13,9105,9.243,0.395,63.08,45.59,45.23,0,76.03,15.55,6.82,0.31,Medio
21026,Puebla,Calpan,92302838.07,0.001731013,6,15345,27.715,0.385,284.96,0,0,0,82.42,35.49,3.87,-0.08,Bajo
21027,Puebla,Caltepec,85237851.97,0.001598519,1,4148,23.443,0.365,8.722,0,24.53,0,79.47,26.18,2.17,0.64,Medio
21028,Puebla,Camocuautla,83071714.26,0.001557896,1,2789,5.03,0.341,127.155,0,0,0,90.49,3.15,8.08,1.34,Alto
21029,Puebla,Caxhuacan,77033482.51,0.001444657,5,3932,9.321,0.468,186.722,0,0,0,83.94,23.17,1.57,0.62,Medio
21030,Puebla,Coatepec,76137753.73,0.001427859,1,795,5.026,0.368,75.538,0,0,0,70.91,10.26,1.61,0.65,Medio
21031,Puebla,Coatzingo,67093285.43,0.001258242,2,3119,10.844,0.358,40.935,0,0,0,79.38,8,8.95,0.22,Medio
21032,Puebla,Cohetzala,57449463.27,0.001077386,3,1415,8.92,0.414,4.012,0,156.57,0,73.31,5.09,2.78,-0.15,Bajo
21033,Puebla,Cohuecan,47336925.04,0.000887739,2,5174,17.134,0.362,105.879,18.9,18.73,0,80.79,17.24,5.19,0.29,Medio
21034,Puebla,Coronango,47220557.87,0.000885557,21,43151,31.962,0.412,1265.838,22.64,7.47,0.7,68.76,41.73,6.91,-0.74,Muy bajo
21035,Puebla,Coxcatlan,46457045.46,0.000871238,12,21827,5.836,0.427,67.739,19.48,9.68,0,78.1,14.38,5.86,0.1,Bajo
21036,Puebla,Coyomeapan,43119546.44,0.000808648,2,14840,9.202,0.381,64.48,38.64,0,0,95.34,13.84,11.9,1.82,Muy alto
21037,Puebla,Coyotepec,38778315.58,0.000727234,2,2449,16.029,0.417,22.588,0,0,0,54.59,18.73,1.17,-0.23,Bajo
21038,Puebla,Cuapiaxtla de Madero,34670162.43,0.000650191,10,10686,31.898,0.34,413.088,29.27,9.64,0,83.69,48.38,11.79,-0.02,Bajo
21039,Puebla,Cuautempan,34045135.05,0.00063847,7,9886,7.422,0.348,115.093,0,9.84,0,82.06,8.17,6.53,0.84,Medio
21040,Puebla,Cuautinchan,32498392.49,0.000609463,2,10918,30.75,0.33,90.403,0,8.75,0,78,49.16,5.71,0.18,Medio
21041,Puebla,Cuautlancingo,32400255.92,0.000607622,50,126781,22.345,0.387,4143.352,8.82,14.5,1.35,35.89,25.29,5.85,-1.21,Muy bajo
21042,Puebla,Cuayuca de Andrade,31151664.86,0.000584207,5,3296,10.781,0.407,20.622,33.02,32.96,0,77.45,12.56,6.68,0.31,Medio
21043,Puebla,Cuetzalan del Progreso,29246065.89,0.00054847,28,51238,12.504,0.417,368.762,9.89,5.89,0.55,82.44,19.49,5.29,0.85,Medio
21044,Puebla,Cuyoaco,28991969.97,0.000543705,11,16688,8.1,0.357,58.161,11.95,5.92,0,71.94,28.88,4.63,-0.2,Bajo
21045,Puebla,Chalchicomula de Sesma,28772607.5,0.000539591,50,50167,17.579,0.422,129.944,22.8,20.56,1.71,73.19,28.37,5.74,-0.25,Bajo
21046,Puebla,Chapulco,24185497.22,0.000453566,9,8254,20.537,0.341,55.849,12.73,0,0,80.2,22.46,6.78,-0.13,Bajo
21047,Puebla,Chiautla,23206018.96,0.000435197,32,21127,12.692,0.463,31.675,34.75,9.87,2.71,68.08,31.19,5.78,-0.36,Bajo
21048,Puebla,Chiautzingo,22507948.52,0.000422106,13,21492,27.269,0.368,493.484,4.79,9.49,0,77.28,40.55,4.11,-0.46,Bajo
21049,Puebla,Chiconcuautla,19135699.92,0.000358864,3,17625,8.619,0.387,153.078,28.39,5.62,0,92.61,14.42,7.74,1.62,Alto
21050,Puebla,Chichiquila,16455932.07,0.000308608,3,27408,14.593,0.396,267.196,3.9,3.86,0,88.76,28.81,12.57,1.72,Alto
21051,Puebla,Chietla,15240359.02,0.000285812,27,36514,11.89,0.421,133.769,44.36,63.4,0.75,67.37,21.2,6.98,-0.46,Bajo
21052,Puebla,Chigmecatitlan,13068282.87,0.000245078,1,1259,15.391,0.383,43.3,0,0,0,85.75,20.1,2.56,0.54,Medio
21053,Puebla,Chignahuapan,11979393.73,0.000224657,36,66338,11.866,0.398,112.285,33.75,30.4,0.86,70.41,61.79,5.45,-0.32,Bajo
21054,Puebla,Chignautla,11894194.36,0.000223059,21,36244,25.538,0.379,336.708,14.41,17.08,0,76.78,40.39,6.53,0.21,Medio
21055,Puebla,Chila,11353392.79,0.000212917,3,4862,10.388,0.403,40.241,20.26,20.15,0,76.12,17.08,9.78,0.17,Medio
21056,Puebla,Chila de la Sal,10162567.86,0.000190585,3,1498,13.73,0.383,6.618,0,0,0,63.41,16.76,6.49,-0.3,Bajo
21057,Puebla,Honey,9706316.882,0.000182029,1,8363,16.915,0.368,71.811,12.08,11.98,0,80.19,20.43,5.42,0.28,Medio
21058,Puebla,Chilchotla,9574902.995,0.000179564,15,20984,8.246,0.42,222.479,9.76,4.84,0.7,92.21,19.97,7.25,0.83,Medio
21059,Puebla,Chinantla,8578164.156,0.000160872,8,2408,11.661,0.396,42.088,37.51,0,0,64.82,20.07,7.26,0.04,Bajo
21060,Puebla,Domingo Arenas,6916780.196,0.000129715,4,7936,49.535,0.37,781.018,0,11.98,0,86.3,41.16,7.6,0.23,Medio
21061,Puebla,Eloxochitlan,6781023.888,0.000127169,3,13471,5.687,0.399,131.811,14.57,28.86,0,95.81,16.16,12.56,2.42,Muy alto
21062,Puebla,Epatlan,6770433.69,0.00012697,5,5100,18.733,0.358,67.973,40,0,0,57.84,18.97,5.23,-0.38,Bajo
21063,Puebla,Esperanza,6770433.69,0.00012697,17,15794,13.857,0.372,127.194,74.47,26.85,0.94,77.71,27.11,7.1,-0.21,Bajo
21064,Puebla,Francisco Z. Mena,6700630.815,0.000125661,6,17984,13.018,0.387,33.267,11.69,17.45,0,75.19,24.24,3.35,0.38,Medio
21065,Puebla,General Felipe Angeles,5619883.909,0.000105393,28,21893,26.981,0.348,306.717,28.67,28.4,0,85.98,39.36,9.02,0.12,Bajo
21066,Puebla,Guadalupe,5428285.301,0.0001018,8,6121,8.097,0.385,97.227,0,107.77,0,68.14,14.25,4.68,-0.04,Bajo
21067,Puebla,Guadalupe Victoria,5403734.528,0.00010134,21,18052,10.979,0.371,78.322,16.44,21.73,0.77,77.73,25.72,6.72,-0.01,Bajo
21068,Puebla,Hermenegildo Galeana,5403734.528,0.00010134,1,8157,9.775,0.378,161.656,0,0,0,82.18,8.19,3.86,1.27,Alto
21069,Puebla,Huaquechula,4971435.766,9.32E-05,9,26310,22.907,0.379,130.943,37.44,18.58,0.52,74.36,28.05,9.02,-0.03,Bajo
21070,Puebla,Huatlatlauca,4971435.766,9.32E-05,3,6848,21.782,0.373,48.389,0,56.89,0,81.17,26.36,3.81,0.58,Medio
21071,Puebla,Huauchinango,4755286.385,8.92E-05,108,111389,15.461,0.437,646.631,28.71,34.86,1.04,68.45,32.83,4.71,-0.3,Bajo
21072,Puebla,Huehuetla,4552202.607,8.54E-05,10,19663,7.089,0.416,284.89,6.18,12.29,0,83.21,8.15,8.52,1.66,Alto
21073,Puebla,Huehuetlan el Chico,4539137.004,8.51E-05,11,8989,10.577,0.437,35.42,0,21.41,0,85.19,14.32,7.99,-0.07,Bajo
21074,Puebla,Huejotzingo,4322987.622,8.11E-05,59,78403,24.907,0.402,480.875,25.93,18.56,1.2,64.34,50.04,5.39,-0.83,Muy bajo
21075,Puebla,Hueyapan,4322987.622,8.11E-05,16,13559,12.77,0.378,173.774,0,7.62,0,87.63,33.41,2.69,0.68,Medio
21076,Puebla,Hueytamalco,4322987.622,8.11E-05,17,27794,20.496,0.376,113.871,14.09,6.99,0.49,77.43,29.03,6.39,0.23,Medio
21077,Puebla,Hueytlalpan,3890688.86,7.30E-05,3,5785,5.592,0.379,388.7,0,0,0,90.36,10.9,8.87,2.09,Muy alto
21079,Puebla,Huitziltepec,3674539.479,6.89E-05,6,5807,20.436,0.34,110.554,17.2,0,0,71.09,41.22,2.65,-0.32,Bajo
21080,Puebla,Atlequizayan,3482940.871,6.53E-05,6,2817,15.457,0.372,93.768,0,0,0,86.98,19.35,5.03,1.01,Alto
21081,Puebla,Ixcamilpa de Guerrero,3458390.098,6.49E-05,3,3798,9.904,0.412,16.683,0,25.75,0,78.05,14.19,7.55,0.41,Medio
21082,Puebla,Ixcaquixtla,3242240.717,6.08E-05,12,9411,12.1,0.44,50.746,11.28,0,0,60.66,27.27,3.19,-0.49,Bajo
21083,Puebla,Ixtacamaxtitlan,3242240.717,6.08E-05,4,25772,5.736,0.351,41.177,7.6,15.12,0,74.74,29.34,3.73,0.51,Medio
21084,Puebla,Ixtepec,3242240.717,6.08E-05,2,7501,23.771,0.416,680.039,28.05,13.92,0,91.27,16.47,8.78,1.68,Alto
21085,Puebla,Izucar de Matamoros,3242240.717,6.08E-05,108,82453,20.51,0.441,161.073,26.64,25.18,2.26,66.21,27.42,5.14,-0.67,Bajo
21086,Puebla,Jalpan,3026091.336,5.68E-05,2,12830,12.47,0.339,60.55,36.99,29.35,0,71.56,22.06,4.95,0.86,Medio
21087,Puebla,Jolalpan,2646264.497,4.96E-05,10,13814,10.579,0.388,31.422,43.78,14.49,0,86.26,17.76,6.93,0.62,Medio
21088,Puebla,Jonotla,2593792.573,4.86E-05,2,4833,13.21,0.391,60.238,0,83.99,0,78.67,20.5,2.2,0.51,Medio
21089,Puebla,Jopala,2377643.192,4.46E-05,5,13788,12.763,0.371,73.366,7.27,0,0,81.75,20.34,3.21,0.71,Medio
21090,Puebla,Juan C. Bonilla,2256446.206,4.23E-05,12,22555,24.077,0.411,443.878,22.57,0,0.63,61.8,30.39,6.05,-0.75,Muy bajo
21091,Puebla,Juan Galindo,2186044.584,4.10E-05,10,11422,20.131,0.403,220.063,8.94,44.35,0,59.69,21.67,3.91,-0.81,Muy bajo
21092,Puebla,Juan N. Mendez,1840879.65,3.45E-05,1,5578,11.055,0.361,21.838,36.09,0,0,78.84,15.03,5.19,0.35,Medio
21093,Puebla,Lafragua,1675229.408,3.14E-05,2,8243,10.234,0.338,59.371,0,12.38,0,87.01,16.67,6.73,0.24,Medio
21094,Puebla,Libres,1513045.668,2.84E-05,37,36010,13.572,0.401,122.198,19.94,5.64,1.21,68.98,34.32,4.78,-0.39,Bajo
21095,Puebla,La Magdalena Tlatlauquitepec,1296896.287,2.43E-05,2,594,15.565,0.368,18.197,0,0,0,87.36,23.71,6.14,-0.76,Muy bajo
21096,Puebla,Mazapiltepec de Juarez,1150549.781,2.16E-05,4,3005,8.033,0.322,71.115,0,0,0,67.52,13.26,8.24,-0.12,Bajo
21097,Puebla,Mixtla,1080746.906,2.03E-05,1,2501,33.905,0.359,160.917,0,0,0,56.87,25.83,2.73,-0.67,Bajo
21098,Puebla,Molcaxac,690329.8687,1.29E-05,7,6574,27.267,0.375,49.78,0,29.19,0,70.55,22.4,5.97,0.08,Bajo
21099,Puebla,Ca̱ada Morelos,,,10,20442,9.283,0.344,172.288,34.23,38.79,0,81.85,24.01,9.35,0.25,Medio
21100,Puebla,Naupan,,,3,10494,8.703,0.339,96.019,78.26,9.71,0,88.28,10.71,4.03,1.12,Alto
21101,Puebla,Nauzontla,,,5,3644,15.695,0.352,70.275,0,0,0,74.44,14.6,4.32,0.44,Medio
21102,Puebla,Nealtican,,,16,13190,34.978,0.374,225.128,7.32,0,0,83.39,43,6.5,-0.37,Bajo
21103,Puebla,Nicolas Bravo,,,3,6672,18.773,0.359,28.306,30.16,29.88,0,77.32,24.3,6.87,0.38,Medio
21104,Puebla,Nopalucan,,,24,33027,14.737,0.391,186.152,9.75,12.85,0,72.16,21.21,7.55,-0.15,Bajo
21105,Puebla,Ocotepec,,,3,5066,10.243,0.354,63.162,0,38.59,0,66.74,16.63,3.39,-0.02,Bajo
21106,Puebla,Ocoyucan,,,15,29976,32.385,0.378,619.379,9.84,19.43,0,66.45,45.61,9.08,-0.55,Bajo
21107,Puebla,Olintla,,,9,12372,8.961,0.385,180.754,0,0,0,89.99,9.44,6.24,2.41,Muy alto
21108,Puebla,Oriental,,,12,19352,10.691,0.366,66.672,10.57,10.45,0,68.61,21.67,4.33,-0.29,Bajo
21109,Puebla,Pahuatlan,,,8,23302,7.408,0.376,252.258,8.68,17.21,0,83.22,21.26,5.24,0.62,Medio
21110,Puebla,Palmar de Bravo,,,36,48935,14.221,0.354,146.911,58.9,27.06,0,84.42,22.65,11.57,0.35,Medio
21111,Puebla,Pantepec,,,13,19514,10.712,0.408,85.43,5.15,30.7,0,77.82,20.68,4.37,0.93,Medio
21112,Puebla,Petlalcingo,,,7,10239,12.522,0.418,60.078,20.52,0,0,84.27,14.19,5.93,0.12,Bajo
21113,Puebla,Piaxtla,,,5,4631,16.566,0.395,16.792,40.43,20.16,0,68.83,23.06,5.45,-0.09,Bajo
21114,Puebla,Puebla,,,2396,1698509,21.437,0.404,3227.444,12.78,14.05,1.96,41.42,32.01,5.38,-1.13,Muy bajo
21115,Puebla,Quecholac,,,38,54012,19.473,0.357,355.147,17.06,22.5,0,89.99,24.58,12.03,0.3,Medio
21116,Puebla,Quimixtlan,,,8,23329,7.264,0.384,199.068,17.4,0,0,85.84,18.47,10.78,0.98,Alto
21117,Puebla,Rafael Lara Grajales,,,22,14754,14.93,0.379,1041.933,6.41,31.72,2.71,63.41,22.98,8.1,-0.54,Bajo
21118,Puebla,Los Reyes de Juarez,,,28,29171,38.253,0.357,980.438,17.95,28.43,0,87.5,50.33,11.21,-0.05,Bajo
21119,Puebla,San Andres Cholula,,,140,154192,26.63,0.44,2241.951,13.99,8.13,2.8,49.71,38.79,4.21,-1.22,Muy bajo
21120,Puebla,San Antonio Ca̱ada,,,1,5871,16.816,0.36,70.531,0,0,0,85.81,24.34,10.48,0.92,Medio
21121,Puebla,San Diego la Mesa Tochimiltzingo,,,2,1267,22.287,0.387,13.827,0,0,0,79.8,10.02,5.12,0.24,Medio
21122,Puebla,San Felipe Teotlalcingo,,,9,11025,33.053,0.37,201.696,0,0,0,76.31,35.89,4.73,-0.45,Bajo
21123,Puebla,San Felipe Tepatlan,,,2,4143,12.246,0.351,102.514,23.92,23.79,0,83.84,14.89,4.74,1.6,Alto
21124,Puebla,San Gabriel Chilac,,,17,16701,30.933,0.37,152.509,0,0,0.86,84.69,36.18,8.09,0.02,Bajo
21125,Puebla,San Gregorio Atzompa,,,8,9608,22.64,0.424,631.679,21.12,10.46,2.89,53.28,22.76,8.12,-0.89,Muy bajo
21126,Puebla,San Jeronimo Tecuanipan,,,3,6639,26.353,0.362,215.447,15.27,15.11,0,78.03,22.37,6.8,-0.12,Bajo
21127,Puebla,San Jeronimo Xayacatlan,,,6,3675,17.466,0.386,15.704,0,0,0,59.39,19.92,0.92,0.07,Bajo
21128,Puebla,San Jose Chiapa,,,7,9309,16.636,0.33,72.445,11.2,22.19,0,70.05,22.04,4.97,-0.32,Bajo
21129,Puebla,San Jose Miahuatlan,,,8,14148,15.419,0.331,41.781,0,14.19,0,85.37,30.17,5.82,0,Bajo
21130,Puebla,San Juan Atenco,,,3,3545,17.549,0.329,19.088,27.49,0,0,67.03,20.38,5.68,-0.16,Bajo
21131,Puebla,San Juan Atzompa,,,2,939,22.43,0.378,38.205,0,0,0,83.37,31.71,5.42,-0.5,Bajo
21132,Puebla,San Martin Texmelucan,,,215,162438,27.913,0.392,2179.678,33.15,34.75,1.75,65.29,43.35,5.5,-0.92,Muy bajo
21133,Puebla,San Martin Totoltepec,,,2,674,7.01,0.376,54.19,0,325.53,0,63.31,11.84,1.89,-0.47,Bajo
21134,Puebla,San Matias Tlalancaleca,,,14,21644,29.115,0.35,401.033,13.67,18.05,0,76.84,46.39,5.34,-0.68,Bajo
21135,Puebla,San Miguel Ixitlan,,,3,537,11.321,0.475,20.611,0,0,0,79,6.19,2.78,0.08,Bajo
21136,Puebla,San Miguel Xoxtla,,,14,13310,16.214,0.379,424.566,15.61,7.74,0,48.12,23,4.06,-1.03,Muy bajo
21137,Puebla,San Nicolas Buenos Aires,,,13,10491,19.274,0.349,53.609,9.77,0,0,85.7,20.28,9.15,0.15,Medio
21138,Puebla,San Nicolas de los Ranchos,,,12,12430,16.96,0.377,60.351,16.89,16.76,1.17,83.52,34.12,4.86,-0.06,Bajo
21139,Puebla,San Pablo Anicano,,,3,3778,8.263,0.378,46.044,102.16,25.34,0,70.35,13.93,4.09,-0.18,Bajo
21140,Puebla,San Pedro Cholula,,,148,139635,28.316,0.45,2712.777,12.83,8.98,1.95,49.43,38.21,5.4,-1.07,Muy bajo
21141,Puebla,San Pedro Yeloixtlahuaca,,,5,3520,12.59,0.393,21.192,0,54.76,0,63.4,22.06,3.54,-0.24,Bajo
21142,Puebla,San Salvador el Seco,,,35,32230,28.156,0.383,158.006,13.07,12.95,0.91,83.52,52.94,6.51,0.03,Bajo
21143,Puebla,San Salvador el Verde,,,25,33443,25.556,0.369,231.715,15.05,20.84,0,69.22,34.71,5.15,-0.7,Bajo
21144,Puebla,San Salvador Huixcolotla,,,20,15860,43.059,0.369,506.028,65.43,45.33,0,83.08,68.96,12.05,0.08,Bajo
